id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44486521,Le 319,32229702,Frédérick,,Vieux-Limoilou,46.82387,-71.2279,Entire home/apt,205,1,14,2021-06-26,1.90,2,354
44487774,Chambre privée dans un logement,237308529,André-Yves,,Jésuites,46.85553,-71.25765,Private room,50,1,4,2020-08-22,0.37,1,0
44520586,Peuplier,357423766,Paul-André,,Montcalm,46.80481,-71.23034,Entire home/apt,82,1,27,2021-06-21,2.66,33,171
44520638,Richard,357423766,Paul-André,,Montcalm,46.80558,-71.23029,Entire home/apt,96,1,5,2020-08-22,0.46,33,176
44520701,Greaves,357423766,Paul-André,,Montcalm,46.80568,-71.23015,Entire home/apt,128,1,2,2020-08-13,0.18,33,179
44520786,Ralaxation home,360070664,Ange,,Saint-Louis,46.76405,-71.2982,Entire home/apt,75,1,0,,,1,179
44539953,Mémorable visite à Québec City !,360343130,Isabelle,,Cité Universitaire,46.78748,-71.29348,Entire home/apt,80,3,1,2020-08-21,0.09,1,0
44540812,Charming apartment ❤️walking distance plains🌳🥂🎨,41004871,David,,Montcalm,46.80174,-71.22992,Entire home/apt,175,2,20,2021-07-04,1.87,1,53
44551177,Chambre avec magnifique vue sur le fleuve,191160394,Danny,,Sillery,46.76159,-71.26719,Private room,95,2,25,2020-11-25,2.26,2,2
44552771,ENJOY THE OLD CITY,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81061,-71.20961,Entire home/apt,40,31,0,,,5,271
44556778,Gagnon,357423766,Paul-André,,Montcalm,46.80573,-71.2303,Entire home/apt,115,1,6,2021-05-02,0.89,33,168
44556893,Harry,357423766,Paul-André,,Montcalm,46.80466,-71.23028,Entire home/apt,96,1,7,2021-06-05,0.66,33,179
44574496,Chambre à votre choix à quelques pas des Chutes,24854412,Émilie,,Chutes-Montmorency,46.89304,-71.15334,Private room,65,2,0,,,2,0
44574970,Malie,357423766,Paul-André,,Montcalm,46.80486,-71.22973,Entire home/apt,87,1,4,2020-09-06,0.38,33,173
44589433,5★Urban Retreat | Parking*| Town House | Patio |AC,44701521,Paul,,Saint-Sauveur,46.81047,-71.2356,Entire home/apt,269,2,1,2021-03-07,0.25,4,87
44598806,Aux portes du vieux Québec proche de tout,360959120,Ian,,Saint-Jean-Baptiste,46.81053,-71.21922,Private room,70,1,4,2020-08-31,0.38,1,0
44608080,Marchand,357423766,Paul-André,,Montcalm,46.80647,-71.23047,Entire home/apt,118,1,1,2020-09-26,0.11,33,179
44608269,Savard,357423766,Paul-André,,Montcalm,46.80614,-71.23032,Entire home/apt,118,1,2,2020-08-30,0.19,33,179
44655993,Chambres à louer au coeur de la belle ville de Qc,132870758,Laure Jaele,,Quartier 4-6,46.84823,-71.25942,Private room,40,2,1,2020-09-15,0.10,1,0
44674382,Spacious & nicely located appartment with parking,45247348,Michel,,Saint-Jean-Baptiste,46.80984,-71.21956,Entire home/apt,140,2,25,2021-07-04,2.50,1,311
44686256,Cozy apartment in the center of Quebec city,354538219,Coco,,Saint-Jean-Baptiste,46.81219,-71.21635,Entire home/apt,95,2,8,2021-06-20,0.75,1,73
44745816,Loft à proximité du Vieux-Québec,6153848,Éloïse,,Montcalm,46.80576,-71.22774,Entire home/apt,125,1,4,2020-08-23,0.37,1,0
44789441,Appt 3 CC sur la Vibrante 3e Ave / 10 min Vieux-Qc,360561337,Jacques,,Vieux-Limoilou,46.82625,-71.22916,Entire home/apt,243,1,14,2021-07-04,1.40,7,98
44889097,The Heart of Quebec's UNESCO World Heritage Site,226526376,Paul,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81201,-71.20766,Entire home/apt,327,3,6,2021-06-27,0.98,1,240
44959649,Appartement chaleureux près du Centre-Ville!,284019020,Genevieve,,Vieux-Moulin,46.84638,-71.20786,Entire home/apt,80,1,5,2020-09-27,0.48,1,0
44966075,Remparts 2 Bed with Views Private Terrace & Sauna,284998802,Manoir,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81669,-71.20496,Entire home/apt,375,1,24,2021-04-05,2.35,4,342
45000381,The Chapel Condo « Oh my God! »,17266932,Chantale Et Robert,,Saint-Roch,46.8154,-71.22192,Entire home/apt,164,1,7,2021-03-20,1.11,2,122
45001213,Le Vieux-Québec comme jamais !!,47708403,Marie-Noel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81191,-71.20801,Entire home/apt,160,2,24,2021-06-30,2.36,1,50
45002089,Bella Vista,363196599,Yannick,,Saint-Roch,46.81299,-71.22472,Entire home/apt,118,1,19,2021-06-27,1.81,1,133
45008707,PrivateTerrasseOldQc2BrChamplain Parking avail*AC,3403057,Ly,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81579,-71.205,Entire home/apt,149,20,1,2020-10-30,0.12,1,291
45013925,SPACIOUS APT W/ BALCONY - NORTH OF QUEBEC CITY (1K),281888918,David,,Vieux-Limoilou,46.82452,-71.22616,Entire home/apt,77,2,10,2021-06-14,0.95,3,264
45014691,SPACIOUS APT WITH BALCONY - NORTH OF QUEBEC CITY (2K),281888918,David,,Vieux-Limoilou,46.82498,-71.22781,Entire home/apt,93,2,6,2020-10-04,0.58,3,265
45055221,Charmant 4 1/2 au coeur du quartier Limoilou,360561337,Jacques,,Vieux-Limoilou,46.82592,-71.22892,Entire home/apt,189,1,9,2021-05-30,0.85,7,349
45064097,Alanna,357423766,Paul-André,,Montcalm,46.80632,-71.23099,Entire home/apt,87,1,5,2020-12-26,0.48,33,178
45064783,Véronique,357423766,Paul-André,,Montcalm,46.80461,-71.22956,Entire home/apt,87,1,4,2021-06-13,0.83,33,59
45064911,Pommier,357423766,Paul-André,,Montcalm,46.80643,-71.22985,Entire home/apt,74,1,18,2021-03-20,1.73,33,170
45066317,Louis,357423766,Paul-André,,Montcalm,46.80443,-71.22995,Entire home/apt,96,1,2,2020-10-04,0.20,33,176
45066779,Yvonne,357423766,Paul-André,,Montcalm,46.8062,-71.23106,Entire home/apt,87,1,3,2020-10-09,0.29,33,177
45066898,Antoine,357423766,Paul-André,,Montcalm,46.80416,-71.22984,Entire home/apt,96,1,2,2021-03-22,2,33,178
45066983,Olivia,357423766,Paul-André,,Montcalm,46.80619,-71.22976,Entire home/apt,87,1,1,2020-09-07,0.10,33,177
45067013,Jolie 5 1/2 sur la superbe 3e avenue à Limoilou,360561337,Jacques,,Vieux-Limoilou,46.82618,-71.22796,Entire home/apt,221,1,7,2020-08-30,0.67,7,347
45074391,Charming Loft,363707093,William,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81574,-71.20549,Entire home/apt,55,1,13,2020-09-18,1.24,2,0
45087282,"Suberbe appartement, Downtown Québec, Free Parking",363960963,Roxanne,,Saint-Roch,46.813,-71.22577,Entire home/apt,193,2,28,2021-05-30,2.71,3,83
45115996,"The Kaméléon, La Hutte",27326825,François,,Saint-Sauveur,46.811,-71.23245,Entire home/apt,189,2,30,2021-06-08,4.64,21,135
45133560,Very spacious 3-bedroom flat in vibrant St-Roch,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.8112,-71.22441,Entire home/apt,446,1,1,2021-02-13,0.21,77,339
45134298,Charming & spacious 2-bedroom apartment,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81255,-71.22644,Entire home/apt,367,1,0,,,77,352
45134470,Charming 175 years old apartment in vibrant area,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81283,-71.22574,Entire home/apt,350,1,0,,,77,347
45171133,Studio au cœur du vieux Québec,363707093,William,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81004,-71.20812,Entire home/apt,25,1,23,2021-04-25,2.25,2,35
45204043,Félix,357423766,Paul-André,,Montcalm,46.80589,-71.22914,Entire home/apt,96,1,1,2020-09-08,0.10,33,179
45204225,William,357423766,Paul-André,,Montcalm,46.80498,-71.23121,Entire home/apt,96,1,2,2020-11-22,2,33,178
45217892,Condo | Vieux Québec | Loft Design | Tout inclus,32654797,Remy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815,-71.20681,Entire home/apt,125,20,1,2021-06-27,1,1,77
45227117,GORGEOUS APARTMENT NEAR OLD-QC / KING BED (A06),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2239,Entire home/apt,154,1,7,2021-06-20,0.69,17,232
45227130,HIGH STANDING APARTMENT NEAR OLD-QUEBEC (A07),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2239,Entire home/apt,136,1,10,2021-06-25,0.99,17,256
45230414,Grand 4½ Confortable à 15min du Vieux Québec,364155496,Liliana,,Quartier 4-2,46.87565,-71.27829,Entire home/apt,69,1,0,,,1,248
45230665,Studio éco près de tout 10min du Vieux Québec,241075111,Eric,,Quartier 4-6,46.84772,-71.25909,Entire home/apt,50,1,1,2021-06-07,1,11,249
45237093,DESIGN STUDIO - CLOSE TO OLD-QUEBEC (B10),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2239,Entire home/apt,116,1,8,2020-12-30,1.29,17,358
45238031,MODERN APARTMENT - CLOSE TO OLD-QUEBEC (C03),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2239,Entire home/apt,134,1,12,2021-01-28,1.29,17,251
45238390,MODERN & DESIGN APARTMENT - CLOSE TO OLD-QC (A08),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2239,Entire home/apt,141,1,10,2021-07-02,1.06,17,257
45253613,COZY APARTMENT CLOSE TO HISTORICAL CENTER (A03),269004540,77 St-Vallier,,Saint-Roch,46.8119,-71.2245,Entire home/apt,140,1,14,2021-07-04,2.22,17,235
45253963,HIGH STANDING APT. NEAR OLD-QC / 2 BEDROOMS (B02),269004540,77 St-Vallier,,Saint-Roch,46.8119,-71.2245,Entire home/apt,171,1,14,2021-05-24,1.38,17,215
45255359,Lyne,357423766,Paul-André,,Montcalm,46.80616,-71.2313,Entire home/apt,80,1,2,2021-06-13,0.42,33,177
45255548,Jean,357423766,Paul-André,,Montcalm,46.80414,-71.23113,Entire home/apt,96,1,2,2021-02-14,0.36,33,178
45260425,Chambre adaptée au télé-travail,139955908,Anouar,,L'Aéroport,46.78172,-71.36678,Private room,35,1,1,2021-05-19,0.60,1,361
45262672,COLORFUL SPACIOUS STUDIO - NEAR OLD-QUEBEC (A09),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2239,Entire home/apt,130,1,14,2021-07-01,1.48,17,247
45262690,ELEGANT APARTMENT - CLOSE TO OLD-QUEBEC (B05),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2239,Entire home/apt,154,1,17,2021-07-05,3.07,17,231
45268176,specious Appt beside Centre de Congree de Quebec,365675857,Stephen,,Saint-Jean-Baptiste,46.81236,-71.21768,Entire home/apt,109,2,4,2021-05-24,0.95,1,160
45290919,Charmant Studio dans le Vieux Québec,241075111,Eric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81076,-71.21005,Entire home/apt,89,1,6,2021-06-26,0.61,11,138
45296135,Beau logement bien situé près des pont de Québec,191160394,Danny,,Sillery,46.76052,-71.2673,Entire home/apt,115,2,14,2021-07-03,1.57,2,88
45313772,Studio idéal pour séjour dans le Vieux Québec,241075111,Eric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81068,-71.21108,Entire home/apt,89,1,8,2021-06-06,0.90,11,147
45313965,Studio rustique dans le Vieux Québec,241075111,Eric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81149,-71.21033,Entire home/apt,59,1,8,2021-06-06,0.85,11,135
45323867,SPACIOUS APT. CLOSE TO OLD QC WITH KING BED (B06),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2239,Entire home/apt,169,1,4,2021-02-26,0.44,17,183
45329464,"Ancienne usine, 4 Ch+2 ÉTAGES+CACHET+STATIONNEMENT",206157337,André,,Saint-Roch,46.81306,-71.21969,Entire home/apt,80,31,0,,,14,223
45330631,Confortable 3 1/2 lumière naturelle,366426196,Adam,,Saint-Sauveur,46.80522,-71.24558,Entire home/apt,81,1,17,2021-06-20,1.71,1,125
45343290,Logement à 2 min de la Place D'Youville,366551176,Olivier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81285,-71.21635,Entire home/apt,336,2,0,,,1,11
45361354,"Hotel Clarendon, chambre régulière 2 lits doubles",366717012,Reception,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81379,-71.20784,Private room,149,1,0,,,7,0
45398595,Chambre 402 - Belle chambre avec mur de brique!,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81205,-71.20777,Private room,119,1,2,2021-06-20,1.33,7,0
45436810,Grand 3 chambres + espace de travail,27861104,Marie-Claude,,Lairet,46.83829,-71.24985,Entire home/apt,137,3,1,2021-04-05,0.32,1,26
45448023,"hotel Clarendon, Chambre régulière 1 lit Queen",366717012,Reception,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81303,-71.20832,Private room,189,1,0,,,7,0
45448423,"Hotel Clarendon, chambre Corporative 1 lit Queen",366717012,Reception,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81365,-71.20691,Private room,209,1,0,,,7,0
45448704,"Hotel Clarendon, chambre Corporative 1 lit King",366717012,Reception,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81255,-71.20679,Private room,229,1,0,,,7,0
45448820,"Hotel Clarendon, Chambre supérieure 2 lits Queen",366717012,Reception,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81176,-71.2079,Private room,249,1,0,,,7,0
45449542,"Hotel Clarendon, chambre Exécutive 1 lit Queen",366717012,Reception,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81388,-71.20798,Private room,259,1,0,,,7,0
45449712,"Hotel Clarendon, chambre Exécutive 1 lit King",366717012,Reception,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81389,-71.20824,Private room,269,1,0,,,7,0
45451468,Large family apartment in the heart of the city,367673748,Marc,,Saint-Roch,46.81286,-71.22774,Entire home/apt,128,1,18,2021-06-29,3.10,1,351
45462398,Spacieux appt -  3e Av Limoilou/10 min Vieux-Qc,360561337,Jacques,,Vieux-Limoilou,46.82596,-71.22862,Entire home/apt,221,1,4,2020-09-20,0.42,7,350
45469020,Frontenac,357423766,Paul-André,,Montcalm,46.8059,-71.22971,Entire home/apt,130,1,0,,,33,177
45476870,"Hôpital de l'Enfant-Jésus - Spacieux, 3ch.fermées",65029893,Maude,,Maizerets,46.83928,-71.22586,Entire home/apt,135,2,3,2021-05-12,0.75,1,214
45491054,L'appartement du bonheur,368119603,Woobens,,Maizerets,46.84088,-71.23042,Private room,30,1,7,2021-03-21,0.74,1,253
45515077,L’Appart dans St-Sô,257037717,Sébastien,,Saint-Sauveur,46.81023,-71.23865,Entire home/apt,136,2,41,2021-03-05,5.39,1,227
45532124,Agréable Studio dans le Vieux Québec,241075111,Eric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81115,-71.21095,Entire home/apt,89,1,7,2021-07-04,1.18,11,148
45555260,Chalet en ville !,54605895,Marilyn,,Sillery,46.76591,-71.26396,Private room,49,3,2,2021-06-04,1.54,1,25
45593578,"Grand studio, ville de Québec",369257277,Vicky,,Vanier,46.81895,-71.266,Entire home/apt,150,1,0,,,1,365
45594260,Logement NEUF - modèle Claire-Fontaine,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,71,30,0,,,13,329
45607490,Petit appartement très chaleureux,256543875,Samuelle,,Vieux-Limoilou,46.82329,-71.22244,Entire home/apt,38,1,1,2020-10-22,0.12,1,0
45635275,Cozy modern House | Maison à deux pas des chutes,148963410,Tommy,,Chutes-Montmorency,46.8797,-71.15346,Entire home/apt,80,32,0,,,2,101
45635529,Vast and charming apartment downtown,369697564,Mike,,Saint-Roch,46.81227,-71.22797,Entire home/apt,124,1,5,2021-05-24,0.56,1,121
45635895,Superbe projet NEUF - modèle Lockwell,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,62,30,0,,,13,352
45636174,Projet neuf- modèle Saint-Jean,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,58,30,0,,,13,280
45636662,NOUVEAU logement - modèle Turnbull,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,65,30,0,,,13,363
45651336,Maison ou appartement meublé à Québec.,369822393,Patrick,,Quartier 5-1,46.90963,-71.20582,Entire home/apt,58,1,28,2021-06-27,3.29,1,154
45670735,Projet neuf LOFTS - modèle Abraham,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,44,30,0,,,13,308
45671140,Projet neuf LOFTS - modèle Cartier,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,51,30,0,,,13,279
45672274,Projet neuf LOFTS - modèle D'Aiguillon,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,45,30,3,2021-07-04,0.91,13,363
45673039,Projet neuf LOFTS - modèle Martello,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,48,30,0,,,13,341
45673286,Nouveauté! Loft Salaberry parfait pour vous!,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,49,30,0,,,13,317
45673326,LOFT en location - modèle Richelieu,369264398,Ariane,,Saint-Jean-Baptiste,46.80849,-71.2234,Entire home/apt,45,30,1,2021-06-30,1,13,342
45674724,Loft Urbain | au coeur de la ville,376275905,Gdp,,Saint-Roch,46.81521,-71.21874,Entire home/apt,80,1,72,2021-01-02,7.83,14,343
45685912,Loft Chic en plein coeur de la ville,376275905,Gdp,,Saint-Roch,46.8156,-71.21919,Entire home/apt,82,1,34,2021-06-26,3.67,14,353
45689403,Intimate loft in the heart of the city!,376275905,Gdp,,Saint-Roch,46.81534,-71.22056,Entire home/apt,100,1,26,2021-06-18,3.35,14,321
45707815,"Au coeur de Québec, sur les Plaines d'Abraham",133449041,Nicolas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80389,-71.22067,Entire home/apt,175,1,9,2021-01-02,1.79,1,118
45730348,Confortable et près de tout!,19109849,Elizabeth,,Vieux-Limoilou,46.82841,-71.23981,Entire home/apt,75,2,1,2021-06-30,1,1,107
45736226,APPARTEMENT LUMINEUX ET FONCTIONNEL - LIMOILOU 3AV,53451612,Santiago,,Vieux-Limoilou,46.82597,-71.2295,Entire home/apt,87,2,13,2021-06-15,2.47,2,243
45757712,Superbe appartement 😃😉,254706194,Laeticia Joyce,,Cité Universitaire,46.77722,-71.30129,Entire home/apt,60,3,0,,,1,157
45830183,New 2 bedroom apartment in Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81439,-71.23844,Entire home/apt,35,31,2,2021-03-31,1.20,7,325
45831304,Petit nid douillet à Limoilou,37476198,Philippe,,Vieux-Limoilou,46.82235,-71.24073,Private room,32,2,16,2021-06-29,1.81,1,135
45848845,studio/loft dans cottage Anglo-Normand,272697366,Hubert,,Quartier 5-4,46.86604,-71.18377,Entire home/apt,55,3,1,2020-10-31,0.12,2,285
45863042,"Theater Lofts | Quebec, 201",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81349,-71.2251,Entire home/apt,137,1,1,2021-06-13,1,26,114
45863183,"Theater Lofts | Quebec, 202",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81269,-71.22516,Entire home/apt,137,1,3,2021-07-03,0.88,26,175
45863282,"Theater Lofts | Quebec, 203",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81419,-71.22698,Entire home/apt,137,1,4,2021-04-06,1.11,26,180
45863327,"Theater Lofts | Quebec, 205",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81336,-71.22667,Entire home/apt,137,1,3,2021-06-27,0.83,26,179
45863364,"Theater Lofts | Quebec, 206",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81301,-71.22644,Entire home/apt,137,1,4,2021-06-25,2.45,26,177
45863439,"Theater Lofts | Quebec, 301",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81271,-71.22539,Entire home/apt,137,1,4,2021-04-05,1.12,26,179
45863465,"Theater Lofts | Quebec, 303",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81468,-71.22516,Entire home/apt,137,1,6,2021-04-05,0.84,26,177
45863480,"Theater Lofts | Quebec, 304 + Parking",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81257,-71.22651,Entire home/apt,137,1,16,2021-06-28,2.51,26,163
45863507,"Theater Lofts | Quebec, 305",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81478,-71.22663,Entire home/apt,137,1,4,2021-06-28,4,26,156
45863537,"Theater Lofts | Quebec, 306",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81395,-71.22545,Entire home/apt,137,1,13,2021-07-03,2.87,26,174
45863566,"Theater Lofts | Quebec, 403",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81273,-71.22688,Entire home/apt,137,1,9,2021-07-03,1.89,26,178
45863592,"Theater Lofts | Quebec, 404",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81292,-71.22553,Entire home/apt,137,1,7,2021-03-05,1.54,26,178
45863609,"Theater Lofts | Quebec, 405 + Parking",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81299,-71.2265,Entire home/apt,137,1,7,2021-06-13,1.09,26,165
45863628,"Theater Lofts | Quebec, 406",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81425,-71.22621,Entire home/apt,137,1,8,2021-06-27,1.73,26,172
45863651,"Theater Lofts | Quebec, 501 + Parking",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81333,-71.22483,Entire home/apt,137,1,8,2021-06-27,1.69,26,147
45863665,"Theater Lofts | Quebec, 502",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81477,-71.22621,Entire home/apt,137,1,3,2021-06-27,3,26,154
45863682,"Theater Lofts | Quebec, 503",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81437,-71.2253,Entire home/apt,137,1,0,,,26,174
45863701,"Theater Lofts | Quebec, 504",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81279,-71.22677,Entire home/apt,137,1,2,2021-06-13,0.64,26,173
45863737,"Theater Lofts | Quebec, 603",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81485,-71.22471,Entire home/apt,137,1,7,2021-06-27,0.95,26,155
45863752,"Theater Lofts | Quebec, 604",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81311,-71.22675,Entire home/apt,137,1,3,2021-06-25,0.81,26,171
45863779,"Theater Lofts | Quebec, 605",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.8146,-71.22482,Entire home/apt,137,1,21,2021-06-26,3.32,26,111
45863798,"Theater Lofts | Quebec, 606 + Parking",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81256,-71.22615,Entire home/apt,137,1,27,2021-05-31,3.91,26,139
45867402,1 bedroom apartment Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81331,-71.23838,Entire home/apt,25,31,0,,,7,283
45913142,Small loft in a prestigious neighbourhood,156965492,Raphael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81094,-71.2099,Entire home/apt,45,30,2,2021-01-06,0.38,7,283
45921872,@2 pas du Vieux-Québec! 2 ch + Stationnement privé,206157337,André,,Saint-Roch,46.81982,-71.21787,Entire home/apt,70,31,0,,,14,324
45922017,"VIEUX-QUÉBEC, 2 chambres+2 espaces bureau+TERRASSE",206157337,André,,Saint-Jean-Baptiste,46.80912,-71.22131,Entire home/apt,62,31,0,,,14,97
45923439,SPLENDIDE 2 chambres + GARAGE INTÉRIEUR @ Beauport,206157337,André,,Chutes-Montmorency,46.87163,-71.17067,Entire home/apt,79,31,0,,,14,365
45927701,Small loft in a prestigious neighbourhood,156965492,Raphael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81119,-71.21038,Entire home/apt,45,30,2,2021-01-31,0.32,7,178
45935858,Small loft in a prestigious neighbourhood,156965492,Raphael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80981,-71.21037,Entire home/apt,35,30,3,2020-11-21,0.57,7,124
45937478,Small loft in a prestigious neighbourhood,156965492,Raphael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80924,-71.20899,Entire home/apt,33,30,2,2021-05-29,0.90,7,167
45937629,"PRÈS DE TOUS, skis, épiceries, RTC, restos, etc!",372408688,Melissa,,Quartier 4-2,46.88904,-71.29651,Entire home/apt,110,2,7,2021-05-24,0.90,1,0
45954430,LOFT SPACIEUX + Parking,372544430,Jean-Christian,,Saint-Roch,46.81468,-71.21952,Entire home/apt,181,1,6,2020-12-30,1.25,2,149
45955090,Spacieux en ville + stationnement,372544430,Jean-Christian,,Saint-Roch,46.81602,-71.2196,Entire home/apt,181,1,8,2021-07-03,8,2,152
46003768,Fully furnished - Old Quebec Free parking unit 230,372900679,Alex,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81202,-71.21054,Private room,135,2,3,2020-12-26,0.45,5,62
46009616,Le Nid. Prenez votre envol à Québec ! (chambre #1),372942894,Samuel,,Saint-Jean-Baptiste,46.81137,-71.21834,Private room,30,4,0,,,2,0
46027159,"Super condo pres de la 3ème ave, bus et vieux Qc",28754730,Julie,,Vieux-Limoilou,46.82104,-71.22424,Entire home/apt,69,28,4,2021-04-17,2.93,4,264
46052107,Studio douillet  et accessible au Vieux Québec,373270598,Danielle,,Duberger-Les Saules,46.81408,-71.32362,Entire home/apt,60,2,5,2020-12-11,0.68,1,0
46054730,bright apartment near Pyramide shopping center,373295167,Ahmed,,Cité Universitaire,46.78633,-71.28271,Entire home/apt,43,15,5,2021-02-10,0.70,1,211
46055513,Le Nid. Prenez votre envol à Québec ! (chambre #2),372942894,Samuel,,Saint-Jean-Baptiste,46.81216,-71.22018,Private room,30,4,0,,,2,0
46070090,"4+1 CHAMBRES, 2 SALLES DE BAIN COMPLÈTES, GARAGE !",206157337,André,,Loretteville,46.84386,-71.35087,Entire home/apt,120,31,0,,,14,0
46080978,Le Nomade-Limoilou,19909639,Louis,,Maizerets,46.84099,-71.22825,Entire home/apt,89,15,14,2021-02-28,1.83,21,304
46090069,Big bedroom for two and private bathroom,38853315,Damien,,Saint-Louis,46.76301,-71.28204,Private room,50,1,0,,,2,0
46167749,Beau studio dans le vieux Québec,241075111,Eric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81232,-71.21132,Entire home/apt,89,1,2,2021-04-05,0.26,11,345
46190752,Hôtel près de l'aéroport,363705499,Shengyun,,L'Aéroport,46.7819,-71.36723,Private room,89,1,5,2021-03-04,0.94,1,92
46254843,Fully equipped - Old Quebec Free Parking Unit 130,372900679,Alex,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81212,-71.21075,Private room,120,2,7,2020-12-23,0.92,5,62
46283518,Maison disponible et parking (31jourset +possible),374708402,Guy,,Quartier 5-4,46.86448,-71.19083,Entire home/apt,49,2,4,2021-01-04,0.52,1,32
46315181,Beau 3 et 1/2 près de l'université Laval,177260950,Melek,,Sillery,46.78423,-71.24849,Entire home/apt,75,1,0,,,1,363
46332749,"Theater Lofts | Quebec, 204",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81319,-71.22631,Entire home/apt,137,1,0,,,26,0
46351631,Appartement 4 1/2 une chambre- location long terme,218785635,Mégan,,Cité Universitaire,46.79008,-71.2826,Entire home/apt,1100,60,0,,,1,0
